"Site","Date","Time","Z1_Mean_Tair","Z1_Min_Tair","Z1_Max_Tair","Z1_SD_Tair","Z2_Mean_Tair","Z2_Min_Tair","Z2_Max_Tair","Z2_SD_Tair","Z3_Mean_Tair","Z3_Min_Tair","Z3_Max_Tair","Z3_SD_Tair"
50,"2017-06-27","11:00",10.7938260780918,9.55533313751221,11.239634513855,0.569685884137202,10.9334437809581,9.54160594940186,11.3335638046265,0.512491506982402,10.7964347515005,9.36765384674072,11.6577777862549,0.593212795540691
50,"2017-06-27","12:00",12.070764365737,10.0865478515625,12.7751970291138,0.907503764222364,12.271523265753,10.0797624588013,12.867094039917,0.822546271466398,12.0258805056998,9.90345191955566,13.1433620452881,0.953913714279376
50,"2017-06-27","13:00",13.5552227449651,10.8000602722168,14.7020111083984,1.22578854073001,13.8186033011672,10.8086748123169,14.7317409515381,1.11496611542878,13.4591502623639,10.6331939697266,14.9250631332397,1.2910465187473
50,"2017-06-27","14:00",15.1027403034241,11.7471532821655,16.8720149993896,1.43333970772216,15.4149250585689,11.5516061782837,16.8922176361084,1.3153814329975,14.9623283375503,11.4020862579346,17.0047702789307,1.51203965714524
50,"2017-06-27","15:00",16.5978582474615,12.9057188034058,18.9362030029297,1.51752704505443,16.9301468477698,12.4576740264893,19.0228691101074,1.41330094304389,16.4213033877314,12.0163602828979,19.1136531829834,1.60106873587338
50,"2017-06-27","16:00",17.8135983868127,14.0615234375,20.3881187438965,1.53557299929563,18.1421314112584,13.4814758300781,20.5740909576416,1.45015500807989,17.6097381499607,12.6779413223267,20.7261009216309,1.61413891477882
50,"2017-06-27","17:00",18.592974568372,14.9168653488159,21.3391284942627,1.52384692060004,18.9073848173776,14.2989482879639,21.4373893737793,1.44796267289541,18.3750253020876,13.217565536499,21.6908359527588,1.5937922543884
50,"2017-06-27","18:00",18.9506439716623,15.330493927002,21.6453399658203,1.49581448948426,19.2480855233103,14.7662229537964,21.758695602417,1.41327109637152,18.7307630080386,13.6274967193604,22.0474052429199,1.55984867247657
50,"2017-06-27","19:00",18.9003795151148,15.277606010437,21.4171314239502,1.46296282667965,19.1811946763936,14.6993389129639,21.6196231842041,1.35892172541333,18.6897301135006,13.8598413467407,21.7615070343018,1.52428288725644
50,"2017-06-27","20:00",18.4136102017332,14.7687149047852,20.7912158966064,1.44000496627717,18.6732911018113,14.4601202011108,20.8532447814941,1.30331616009124,18.2141569098553,13.9195737838745,21.0196876525879,1.48025961957529
50,"2017-06-27","21:00",17.5293217496959,14.231388092041,19.519645690918,1.33895333214515,17.7735970750149,14.1004323959351,19.5802440643311,1.19854592324845,17.3765617083125,13.7746458053589,19.7221279144287,1.376506675318
50,"2017-06-27","22:00",16.3788339202353,13.6848115921021,17.8200206756592,1.15792500363996,16.5956725754786,13.6863574981689,17.9138374328613,1.03261474324671,16.2786239589448,13.4475727081299,18.0548229217529,1.19220682772602
50,"2017-06-27","23:00",15.0747184008794,13.1375932693481,16.0181369781494,0.888544036158829,15.2506536200316,13.1268825531006,16.1348075866699,0.793815560536011,15.0258326380751,12.9553556442261,16.2714748382568,0.91861775282348
51,"2016-07-13","00:00",30.2926505918461,28.1282215118408,31.3472919464111,0.93122671256208,30.6160404433039,28.0607299804688,31.4740924835205,0.686680858047819,30.6566439977919,27.968355178833,31.4350471496582,0.606687756726737
51,"2016-07-13","01:00",28.4518230899363,26.8573474884033,29.0080413818359,0.699606117797751,28.6840210963857,26.7841358184814,29.3859004974365,0.516013212931623,28.6672056799966,26.6945247650146,29.6361408233643,0.450517018019567
51,"2016-07-13","02:00",24.1826367319858,22.7235469818115,24.7881355285645,0.674456011641384,24.4117580907257,22.6666374206543,25.1247711181641,0.500079539534096,24.398447380561,22.5797214508057,25.3493709564209,0.443154869595915
51,"2016-07-13","03:00",23.3261572124055,21.9164199829102,23.9881572723389,0.689218432912638,23.5646877742337,21.8550567626953,24.2910289764404,0.513800683807801,23.5563031147707,21.7758903503418,24.499174118042,0.462113721626202
51,"2016-07-13","04:00",22.7530512499315,21.3812389373779,23.4586505889893,0.703551745067001,23.0003867531857,21.3220996856689,23.7394275665283,0.52537162743936,22.9979901162882,21.2437877655029,23.9369220733643,0.476999481695701
